class;term;comment
material entity;Z1.pappappp nucleus;nucleus of pedigree Z1.pappappp
material entity;Z1.ppa (5L) nucleus;nucleus of pedigree Z1.ppa(5L)
material entity;Z1.pp nucleus;nucleus of pedigree Z1.pp
material entity;P8.aap nucleus hermaphrodite;
material entity;P8.aap nucleus male;
material entity;P5.aap nucleus hermaphrodite;
material entity;P5.aap nucleus male;
material entity;P4.aap nucleus male;
material entity;P7.aap nucleus hermaphrodite;
material entity;P7.aap nucleus male;
material entity;P6.aap nucleus hermaphrodite;
material entity;P6.aap nucleus male;
material entity;P3.aap nucleus male;
material entity;P4.aap nucleus hermaphrodite;
material entity;P3.aap nucleus hermaphrodite;
material entity;Z1.pappa nucleus male;
material entity;Z1.pappa nucleus hermaphrodite;Nucleus of pedigree Z1.pappa in hermaphrodite.
material entity;Z1.pappp nucleus hermaphrodite;
material entity;Z1.pappp nucleus male;
material entity;Z1.papapa nucleus male;
material entity;Z1.papapa nucleus hermaphrodite;
material entity;Z1.papapp nucleus male;
material entity;Z1.papapp nucleus hermaphrodite;
material entity;ABalpaapppp nucleus;nucleus of pedigree ABalpaapppp
material entity;ABarappaapa nucleus;nucleus of pedigree ABarappaapa
material entity;ABaraaapppp nucleus;nucleus of pedigree ABaraaapppp
material entity;ABalpaapppa nucleus;nucleus of pedigree ABalpaapppa
material entity;ABalpappaapa nucleus;nucleus of pedigree ABalpappaapa
material entity;ABarapappaa nucleus;nucleus of pedigree ABarapappaa
material entity;ABalpapppaa nucleus;nucleus of pedigree ABalpapppaa
material entity;P12.pa nucleus;nucleus of pedigree P12.pa
material entity;Cpappv nucleus;nucleus of pedigree Cpappv
material entity;ABalpapaaap nucleus;nucleus of pedigree ABalpapaaap
material entity;H2R.pppp nucleus;nucleus of pedigree H2R.pppp
material entity;H2R.pppa nucleus;nucleus of pedigree H2R.pppa
material entity;H2R.ppp nucleus;nucleus of pedigree H2R.ppp
material entity;ABprapppappa nucleus;nucleus of pedigree ABprapppappa
material entity;ABplapppappa nucleus;nucleus of pedigree ABplapppappa
material entity;P10.ppaa nucleus;nucleus of pedigree P10.ppaa
material entity;P10.ppppp nucleus;nucleus of pedigree P10.ppppp
material entity;P10.ppap nucleus;nucleus of pedigree P10.ppap
material entity;P10.pppa nucleus;nucleus of pedigree P10.pppa
material entity;MSappaaa nucleus;nucleus of pedigree MSappaaa
material entity;H2L.pppa nucleus;nucleus of pedigree H2L.pppa
material entity;H2L.ppp nucleus;nucleus of pedigree H2L.ppp
material entity;H2R.ppa nucleus;nucleus of pedigree H2R.ppa
material entity;H2R.pp nucleus;nucleus of pedigree H2R.pp
material entity;H2R.pa nucleus;nucleus of pedigree H2R.pa
material entity;H2R.p nucleus;nucleus of pedigree H2R.p
material entity;H2R.ap nucleus;nucleus of pedigree H2R.ap
material entity;H2R.a nucleus;nucleus of pedigree H2R.a
material entity;ABarpppaap nucleus;nucleus of pedigree ABarpppaap
material entity;H2L.pppp nucleus;nucleus of pedigree H2L.pppp
material entity;H2L.ppa nucleus;nucleus of pedigree H2L.ppa
material entity;H1R.appa nucleus;nucleus of pedigree H1R.appa
material entity;Z1.pappaap nucleus;nucleus of pedigree Z1.pappaap
material entity;Z1.pappaaap nucleus;nucleus of pedigree Z1.pappaaap
material entity;H2L.pp nucleus;nucleus of pedigree H2L.pp
material entity;Z1.pappappa nucleus;nucleus of pedigree Z1.pappappa
material entity;H2L.pa nucleus;nucleus of pedigree H2L.pa
material entity;Z1.pappapp nucleus;nucleus of pedigree Z1.pappapp
material entity;H2L.p nucleus;nucleus of pedigree H2L.p
material entity;Z1.pappapap nucleus;nucleus of pedigree Z1.pappapap
material entity;H2L.ap nucleus;nucleus of pedigree H2L.ap
material entity;Z1.pappapaa nucleus;nucleus of pedigree Z1.pappapaa
material entity;H2L.a nucleus;nucleus of pedigree H2L.a
material entity;Z1.pappapa nucleus;nucleus of pedigree Z1.pappapa
material entity;ABarppaaap nucleus;nucleus of pedigree ABarppaaap
material entity;Z1.pappap nucleus;nucleus of pedigree Z1.pappap
material entity;H1R.p nucleus;nucleus of pedigree H1R.p
material entity;Z1.pappaapp nucleus;nucleus of pedigree Z1.pappaapp
material entity;H1R.appp nucleus;nucleus of pedigree H1R.appp
material entity;Z1.pappaapa nucleus;nucleus of pedigree Z1.pappaapa
material entity;H1R.app nucleus;nucleus of pedigree H1R.app
material entity;H1R.apa nucleus;nucleus of pedigree H1R.apa
material entity;Z1.pappaaaa nucleus;nucleus of pedigree Z1.pappaaaa
material entity;Z1.papappaa nucleus;nucleus of pedigree Z1.papappaa
material entity;H1R.ap nucleus;nucleus of pedigree H1R.ap
material entity;Z1.pappaaa nucleus;nucleus of pedigree Z1.pappaaa
material entity;H1R.aa nucleus;nucleus of pedigree H1R.aa
material entity;Z1.pappaa nucleus;nucleus of pedigree Z1.pappaa
material entity;H1R.a nucleus;nucleus of pedigree H1R.a
material entity;Z1.pappa nucleus;nucleus of pedigree Z1.pappa
material entity;ABarpapppp nucleus;nucleus of pedigree ABarpapppp
material entity;Z1.papp nucleus;nucleus of pedigree Z1.papp
material entity;H1L.p nucleus;nucleus of pedigree H1L.p
material entity;Z1.papapppp nucleus;nucleus of pedigree Z1.papapppp
material entity;H1L.appp nucleus;nucleus of pedigree H1L.appp
material entity;Z1.papapppa nucleus;nucleus of pedigree Z1.papapppa
material entity;H1L.appa nucleus;nucleus of pedigree H1L.appa
material entity;Z1.papappp nucleus;nucleus of pedigree Z1.papappp
material entity;H1L.app nucleus;nucleus of pedigree H1L.app
material entity;Z1.papappap nucleus;nucleus of pedigree Z1.papappap
material entity;H1L.apa nucleus;nucleus of pedigree H1L.apa
material entity;H1L.ap nucleus;nucleus of pedigree H1L.ap
material entity;Z1.papappa nucleus;nucleus of pedigree Z1.papappa
material entity;H1L.aa nucleus;nucleus of pedigree H1L.aa
material entity;Z1.papapp nucleus;nucleus of pedigree Z1.papapp
material entity;H1L.a nucleus;nucleus of pedigree H1L.a
material entity;Z1.papapapp nucleus;nucleus of pedigree Z1.papapapp
material entity;ABplaaappp nucleus;nucleus of pedigree ABplaaappp
material entity;Z1.papapapa nucleus;nucleus of pedigree Z1.papapapa
material entity;ABarpapppa nucleus;nucleus of pedigree ABarpapppa
material entity;Z1.papapap nucleus;nucleus of pedigree Z1.papapap
material entity;ABplaaappa nucleus;nucleus of pedigree ABplaaappa
material entity;Z1.papapaap nucleus;nucleus of pedigree Z1.papapaap
material entity;Z4.pp nucleus;nucleus of pedigree Z4.pp
material entity;Z1.papapaaa nucleus;nucleus of pedigree Z1.papapaaa
material entity;Z1.aa nucleus;nucleus of pedigree Z1.aa
material entity;Z1.papapaa nucleus;nucleus of pedigree Z1.papapaa
material entity;Z1.papapa nucleus;nucleus of pedigree Z1.papapa
material entity;Z1.papap nucleus;nucleus of pedigree Z1.papap
material entity;MSppaaaav nucleus;nucleus of pedigree MSppaaaav
material entity;MSapaaaav nucleus;nucleus of pedigree MSapaaaav
material entity;Z1.papaapv nucleus;nucleus of pedigree Z1.papaapv
material entity;MSppaaaad nucleus;nucleus of pedigree MSppaaaad
material entity;MSapaaaad nucleus;nucleus of pedigree MSapaaaad
material entity;MSaaaaaar nucleus;nucleus of pedigree MSaaaaaar
material entity;MSaaaaaal nucleus;nucleus of pedigree MSaaaaaal
material entity;MSpapapaa nucleus;nucleus of pedigree MSpapapaa
material entity;Z1.papaapd nucleus;nucleus of pedigree Z1.papaapd
material entity;MSaapapaa nucleus;nucleus of pedigree MSaapapaa
material entity;Z1.papaapap nucleus;nucleus of pedigree Z1.papaapap
material entity;G2.a nucleus;nucleus of pedigree G2.a
material entity;Z1.papaapaa nucleus;nucleus of pedigree Z1.papaapaa
material entity;ABplapaapa nucleus;nucleus of pedigree ABplapaapa
material entity;Z1.papaapa nucleus;nucleus of pedigree Z1.papaapa
material entity;Z1.papaap nucleus;nucleus of pedigree Z1.papaap
material entity;MSpapaapaa nucleus;nucleus of pedigree MSpapaapaa
material entity;Z1.papaaav nucleus;nucleus of pedigree Z1.papaaav
material entity;Z1.papaaap nucleus;nucleus of pedigree Z1.papaaap
material entity;ABprpaaaapa nucleus;nucleus of pedigree ABprpaaaapa
material entity;Z1.papaaad nucleus;nucleus of pedigree Z1.papaaad
material entity;ABprapaaapad nucleus;nucleus of pedigree ABprapaaapad
material entity;Z1.papaaaa nucleus;nucleus of pedigree Z1.papaaaa
material entity;ABplapaaapad nucleus;nucleus of pedigree ABplapaaapad
material entity;Z1.papaaa nucleus;nucleus of pedigree Z1.papaaa
material entity;F.rvv nucleus;nucleus of pedigree F.rvv
material entity;Z1.papaa nucleus;nucleus of pedigree Z1.papaa
material entity;F.rvdp nucleus;nucleus of pedigree F.rvdp
material entity;Z1.papa nucleus;nucleus of pedigree Z1.papa
material entity;F.rvda nucleus;nucleus of pedigree F.rvda
material entity;Z1.pap nucleus;nucleus of pedigree Z1.pap
material entity;F.rvd nucleus;nucleus of pedigree F.rvd
material entity;Z1.paapppp nucleus;nucleus of pedigree Z1.paapppp
material entity;Z1.paapppa nucleus;nucleus of pedigree Z1.paapppa
material entity;F.rv nucleus;nucleus of pedigree F.rv
material entity;F.rd nucleus;nucleus of pedigree F.rd
material entity;Z1.paappp nucleus;nucleus of pedigree Z1.paappp
material entity;F.r nucleus;nucleus of pedigree F.r
material entity;Z1.paappapp nucleus;nucleus of pedigree Z1.paappapp
material entity;F.lvv nucleus;nucleus of pedigree F.lvv
material entity;Z1.paappapap nucleus;nucleus of pedigree Z1.paappapap
material entity;F.lvdp nucleus;nucleus of pedigree F.lvdp
material entity;Z1.paappapaa nucleus;nucleus of pedigree Z1.paappapaa
material entity;F.lvda nucleus;nucleus of pedigree F.lvda
material entity;Z1.paappapa nucleus;nucleus of pedigree Z1.paappapa
material entity;F.lvd nucleus;nucleus of pedigree F.lvd
material entity;Z1.paappap nucleus;nucleus of pedigree Z1.paappap
material entity;F.lv nucleus;nucleus of pedigree F.lv
material entity;Z1.paappaapp nucleus;nucleus of pedigree Z1.paappaapp
material entity;F.ld nucleus;nucleus of pedigree F.ld
material entity;Z1.paappaapa nucleus;nucleus of pedigree Z1.paappaapa
material entity;F.l nucleus;nucleus of pedigree F.l
material entity;Z1.paappaap nucleus;nucleus of pedigree Z1.paappaap
material entity;Z1.paappaaap nucleus;nucleus of pedigree Z1.paappaaap
material entity;ABplppppapp nucleus;nucleus of pedigree ABplppppapp
material entity;G2.p nucleus;nucleus of pedigree G2.p
material entity;Z1.paappaaaa nucleus;nucleus of pedigree Z1.paappaaaa
material entity;Z1.paappaaa nucleus;nucleus of pedigree Z1.paappaaa
material entity;Z1.paappaa nucleus;nucleus of pedigree Z1.paappaa
material entity;ABplpaaaapa nucleus;nucleus of pedigree ABplpaaaapa
material entity;Z1.paappa nucleus;nucleus of pedigree Z1.paappa
material entity;ABplpappaap nucleus;nucleus of pedigree ABplpappaap
material entity;Z1.paapp nucleus hermaphrodite;nucleus of pedigree Z1.paapp in hermaphrodite.
material entity;EMS nucleus;nucleus of pedigree EMS
material entity;Z1.paapapp nucleus;nucleus of pedigree Z1.paapapp
material entity;ABarapaaaaa nucleus;nucleus of pedigree ABarapaaaaa
material entity;Z1.paapapa nucleus;nucleus of pedigree Z1.paapapa
material entity;ABalpaaaaaa nucleus;nucleus of pedigree ABalpaaaaaa
material entity;Z1.paapap nucleus;nucleus of pedigree Z1.paapap
material entity;ABaraapaaaa nucleus;nucleus of pedigree ABaraapaaaa
material entity;Z1.paapaap nucleus;nucleus of pedigree Z1.paapaap
material entity;Z1.paapaaa nucleus;nucleus of pedigree Z1.paapaaa
material entity;Z1.paapaa nucleus;nucleus of pedigree Z1.paapaa
material entity;Z1.paapa nucleus hermaphrodite;nucleus of pedigree Z1.paapa in hermaphrodite.
material entity;Z1.paap nucleus hermaphrodite;nucleus of pedigree Z1.paap in hermaphrodite.
material entity;Z1.paaapp nucleus;nucleus of pedigree Z1.paaapp
material entity;Z1.paaapa nucleus;nucleus of pedigree Z1.paaapa
material entity;Z1.paaap nucleus;nucleus of pedigree Z1.paaap
material entity;Z1.paaa nucleus hermaphrodite;nucleus of pedigree Z1.paaa in hermaphrodite.
material entity;Z1.paa nucleus;nucleus of pedigree Z1.paa
material entity;Z1.p nucleus;nucleus of pedigree Z1.p
material entity;Z1.appppp nucleus;nucleus of pedigree Z1.appppp
material entity;Z1.appppa nucleus;nucleus of pedigree Z1.appppa
material entity;Z1.apppp nucleus;nucleus of pedigree Z1.apppp
material entity;Z1.apppapp nucleus;nucleus of pedigree Z1.apppapp
material entity;Z1.apppapap nucleus;nucleus of pedigree Z1.apppapap
material entity;Z1.apppapaa nucleus;nucleus of pedigree Z1.apppapaa
material entity;Z1.apppapa nucleus;nucleus of pedigree Z1.apppapa
material entity;Z1.pa nucleus;nucleus of pedigree Z1.pa
material entity;Z1.apppap nucleus;nucleus of pedigree Z1.apppap
material entity;Z4.appaap nucleus hermaphrodite;
material entity;Z4.apap nucleus hermaphrodite;
material entity;Z4.apaap nucleus male;
material entity;Z4.apaaap nucleus hermaphrodite;
material entity;Z4.apap nucleus male;
material entity;Z4.appap nucleus hermaphrodite;
material entity;Z4.appaap nucleus male;
material entity;Z4.apaap nucleus hermaphrodite;
material entity;Z4.appap nucleus male;
material entity;Z4.apaaap nucleus male;
material entity;U nucleus hermaphrodite;
material entity;ABplppppapp nucleus male;
material entity;Y nucleus hermaphrodite;
material entity;U nucleus male;
material entity;ABplppppapp nucleus hermaphrodite;
material entity;Y nucleus male;
material entity;V6R.pappp nucleus hermaphrodite;
material entity;TR.appa nucleus male;
material entity;V6L.ppppp nucleus hermaphrodite;
material entity;V6R.pappp nucleus male;Nucleus of pedigree V6R.pappp male.
material entity;TR.appa nucleus hermaphrodite;
material entity;V6L.ppppp nucleus male;
material entity;TL.appa nucleus male;
material entity;TL.appa nucleus hermaphrodite;
material entity;V5L.ppppp nucleus male;Nucleus of pedigree V5L.ppppp in male.
material entity;V5L.ppppp nucleus hermaphrodite;nucleus of pedigree V5L.ppppp in hermaphrodite.
material entity;V6R.ppppp nucleus male;
material entity;V6R.ppppp nucleus hermaphrodite;
material entity;V6L.pappp nucleus male;Nucleus of pedigree V6L.pappp male.
material entity;V6L.pappp nucleus hermaphrodite;
material entity;V5R.ppppp nucleus male;
material entity;V5R.ppppp nucleus hermaphrodite;
material entity;P8.p nucleus hermaphrodite;
material entity;P8.p nucleus male;
material entity;P7.p nucleus hermaphrodite;
material entity;P7.p nucleus male;
material entity;P5.p nucleus male;
material entity;P5.p nucleus hermaphrodite;
material entity;P6.p nucleus male;
material entity;P6.p nucleus hermaphrodite;
material entity;P4.p nucleus hermaphrodite;nucleus of post-embryonic pedigree P4.p in hermaphrodite.
material entity;P3.p nucleus male;nucleus of pedigree P3.p in male.
material entity;P3.p nucleus hermaphrodite;nucleus of pedigree P3.p in hermaphrodite.
material entity;P4.p nucleus male;nucleus of post-embryonic pedigree P4.p in male.
material entity;P11.aap nucleus hermaphrodite;nucleus of pedigree P11.aap in hermaphrodite.
material entity;P11.aap nucleus male;nucleus of pedigree P11.aap in male.
material entity;P10.aap nucleus hermaphrodite;nucleus of pedigree P10.aap in hermaphrodite.
material entity;P10.aap nucleus male;nucleus of pedigree P10.aap in male.
material entity;P9.aap nucleus hermaphrodite;nucleus of pedigree P9.aap in hermaphrodite.
material entity;P9.aap nucleus male;nucleus of pedigree P9.aap in male.
material entity;ABpraapappp nucleus;nucleus of pedigree ABpraapappp
material entity;ABpraapapp nucleus;nucleus of pedigree ABpraapapp
material entity;ABpraapapa nucleus;nucleus of pedigree ABpraapapa
material entity;ABpraapap nucleus;nucleus of pedigree ABpraapap
material entity;ABpraapaap nucleus;nucleus of pedigree ABpraapaap
material entity;ABpraapaaaa nucleus;nucleus of pedigree ABpraapaaaa
material entity;ABpraapaaa nucleus;nucleus of pedigree ABpraapaaa
material entity;ABpraapaa nucleus;nucleus of pedigree ABpraapaa
material entity;ABpraapa nucleus;nucleus of pedigree ABpraapa
material entity;ABpraap nucleus;nucleus of pedigree ABpraap
material entity;ABpraaapppp nucleus;nucleus of pedigree ABpraaapppp
material entity;ABpraaapppap nucleus;nucleus of pedigree ABpraaapppap
material entity;ABpraaapppa nucleus;nucleus of pedigree ABpraaapppa
material entity;ABpraaappp nucleus;nucleus of pedigree ABpraaappp
material entity;ABpraaappa nucleus;nucleus of pedigree ABpraaappa
material entity;ABpraaapp nucleus;nucleus of pedigree ABpraaapp
material entity;ABpraaapapp nucleus;nucleus of pedigree ABpraaapapp
material entity;ABpraaapapap nucleus;nucleus of pedigree ABpraaapapap
material entity;ABpraaapapa nucleus;nucleus of pedigree ABpraaapapa
material entity;ABpraaapap nucleus;nucleus of pedigree ABpraaapap
material entity;ABpraaapaav nucleus;nucleus of pedigree ABpraaapaav
material entity;ABpraaapaa nucleus;nucleus of pedigree ABpraaapaa
material entity;ABpraaapa nucleus;nucleus of pedigree ABpraaapa
material entity;ABpraaap nucleus;nucleus of pedigree ABpraaap
material entity;ABpraaaapppp nucleus;nucleus of pedigree ABpraaaapppp
material entity;ABpraaaappp nucleus;nucleus of pedigree ABpraaaappp
material entity;ABpraaaappa nucleus;nucleus of pedigree ABpraaaappa
material entity;ABpraaaapp nucleus;nucleus of pedigree ABpraaaapp
material entity;ABpraaaapa nucleus;nucleus of pedigree ABpraaaapa
material entity;ABpraaaap nucleus;nucleus of pedigree ABpraaaap
material entity;ABpraaaaapv nucleus;nucleus of pedigree ABpraaaaapv
material entity;ABpraaaaap nucleus;nucleus of pedigree ABpraaaaap
material entity;SM2R.aaa nucleus;nucleus of pedigree SM2R.aaa
material entity;ABpraaaaaa nucleus;nucleus of pedigree ABpraaaaaa
material entity;SM2R.aa nucleus;nucleus of pedigree SM2R.aa
material entity;ABpraaaaa nucleus;nucleus of pedigree ABpraaaaa
material entity;SM2R.a nucleus;nucleus of pedigree SM2R.a
material entity;ABpraaaa nucleus;nucleus of pedigree ABpraaaa
material entity;M.drpap nucleus;nucleus of pedigree M.drpap
material entity;ABpraaa nucleus;nucleus of pedigree ABpraaa
material entity;SM2L.pap nucleus;nucleus of pedigree SM2L.pap
material entity;ABpraa nucleus;nucleus of pedigree ABpraa
material entity;SM2L.paa nucleus;nucleus of pedigree SM2L.paa
material entity;ABpra nucleus;nucleus of pedigree ABpra
material entity;SM2L.pa nucleus;nucleus of pedigree SM2L.pa
material entity;ABpr nucleus;nucleus of pedigree ABpr
material entity;SM2L.p nucleus;nucleus of pedigree SM2L.p
material entity;ABplppppppp nucleus;nucleus of pedigree ABplppppppp
material entity;SM2L.app nucleus;nucleus of pedigree SM2L.app
material entity;SM2L.apa nucleus;nucleus of pedigree SM2L.apa
material entity;ABplpppppp nucleus;nucleus of pedigree ABplpppppp
material entity;ABplpppppa nucleus;nucleus of pedigree ABplpppppa
material entity;SM2L.ap nucleus;nucleus of pedigree SM2L.ap
material entity;ABplppppp nucleus;nucleus of pedigree ABplppppp
material entity;SM2L.aap nucleus;nucleus of pedigree SM2L.aap
material entity;ABplppppap nucleus;nucleus of pedigree ABplppppap
material entity;SM2L.aaa nucleus;nucleus of pedigree SM2L.aaa
material entity;ABplppppaa nucleus;nucleus of pedigree ABplppppaa
material entity;SM2L.aa nucleus;nucleus of pedigree SM2L.aa
material entity;ABplppppa nucleus;nucleus of pedigree ABplppppa
material entity;SM2L.a nucleus;nucleus of pedigree SM2L.a
material entity;ABplpppp nucleus;nucleus of pedigree ABplpppp
