class;term;comment
material entity;T4SS-type integrative and conjugative element in Gram-positive bacteria;a T4SS-type ICE of Gram-positive bacteria
material entity;ICEKpnKPNIH1-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnKPNIH1-1
object;protein of Bacteria;
material entity;ICEKpnKPNIH1-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnKPNIH1-1
material entity;ICESag37;
material entity;ICEKpnFDAARGOS 447-1 RM;the regulation module of ICE ICEKpnFDAARGOS 447-1
material entity;ICEKpnF127-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnF127-1
material entity;ICEKpnFDAARGOS 447-1 AM;the accessory module of ICE ICEKpnFDAARGOS 447-1
material entity;ICEKpnF127-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnF127-1
material entity;ICEKpnFDAARGOS 447-1 IEM;the integration and excision module of ICE ICEKpnFDAARGOS 447-1
material entity;ICEKpnFDAARGOS 447-1 CM;the conjugation module of ICE ICEKpnFDAARGOS 447-1
material entity;ICESsu32457;
material entity;ICESsu05ZYH33-1;
material entity;ICESde3396;
material entity;ICE6094;
material entity;ICESpnJ93183 IEM;the integration and excision module of ICE ICESpnJ93183.
material entity;ICESa2603;
material entity;ICESpnJ93183 CM;the conjugation module of ICE ICESpnJ93183.
material entity;ICE6013;
material entity;ICESpnJ93183 RM;the regulation module of ICE ICESpnJ93183.
material entity;TnGBS1;
material entity;ICESpnJ93183 AM;the accessory module of ICE ICESpnJ93183.
material entity;ICESb1;
material entity;Tn6012;
material entity;SPI-7;
material entity;ICEKpnKPNIH50-1 IEM;the integration and excision module of ICE ICEKpnKPNIH50-1
material entity;ICEKpnKPNIH50-1 CM;the conjugation module of ICE ICEKpnKPNIH50-1
material entity;ICEKpnKPNIH50-1 RM;the regulation module of ICE ICEKpnKPNIH50-1
material entity;ICEKpnKPNIH50-1 AM;the accessory module of ICE ICEKpnKPNIH50-1
material entity;ICEKpn1084-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpn1084-1
material entity;ICEVchInd1 RM;the regulation module of ICE ICEVchInd1.
material entity;ICEVchInd1 CM;the conjugation module of ICE ICEVchInd1.
material entity;ICEVchInd1 IEM;the integration and excision module of ICE ICEVchInd1.
material entity;ICEKpnKSH203-1 IEM;the integration and excision module of ICE ICEKpnKSH203-1
material entity;ICEVchInd1 AM;the accessory module of ICE ICEVchInd1.
material entity;ICEKpn1084-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpn1084-1
material entity;PAGI-2;
material entity;ICESt1;
material entity;ICESsuNC28 AM;the accessory module of ICE ICESsuNC28.
material entity;ICESt3;
material entity;ICESsuNC28 RM;the regulation module of ICE ICESsuNC28.
material entity;pKLC102;
material entity;ICESsuNC28 CM;the conjugation module of ICE ICESsuNC28.
material entity;PAGI-5;
material entity;ICESsuNC28 IEM;the integration and excision module of ICE ICESsuNC28.
material entity;ICEVchMex1 RM;the regulation module of ICE ICEVchMex1.
material entity;ICEApl1;
material entity;ICEKpnKSH203-1 RM;the regulation module of ICE ICEKpnKSH203-1
material entity;ICEVchMex1 AM;the accessory module of ICE ICEVchMex1.
material entity;PAPI-1;
material entity;ICEKpnKSH203-1 CM;the conjugation module of ICE ICEKpnKSH203-1
material entity;ICEVchMex1 IEM;the integration and excision module of ICE ICEVchMex1.
material entity;ICEBs1;
material entity;ICEVchMex1 CM;the conjugation module of ICE ICEVchMex1.
material entity;ICEHin1056;
material entity;ICEKpnKSH203-1 AM;the accessory module of ICE ICEKpnKSH203-1
material entity;ICEXTD;
material entity;ICEPae690;
material entity;ICESau7612628 RM;the regulation module of ICE ICESau7612628.
material entity;ICESau7612628 AM;the accessory module of ICE ICESau7612628.
material entity;ICESau7612628 IEM;the integration and excision module of ICE ICESau7612628.
material entity;ICESau7612628 CM;the conjugation module of ICE ICESau7612628.
material entity;ICEKpnHS102438-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnHS102438-1
material entity;ICEKpnHS102438-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnHS102438-1
material entity;ICE conjugation module;The conjugation module denotes those genes and sequences involved in the conjugal process, such as genes encoding relaxase and the type IV secretion system (T4SS).
material entity;ICEclc(B13);
material entity;ICE-GI6;
material entity;virulence factor gene;
material entity;ICE-GI2;
material entity;ICE-GI3;
material entity;ICE-GI1;
material entity;antibiotic resistance gene;gene encoding products that can confer the the ability of bacteria and other microorganisms to resist the effects of an antibiotic to which they were once sensitive.
material entity;CTn341;
material entity;ICEKpnAUSMDU00008119-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnAUSMDU00008119-1
material entity;ICEKpnAUSMDU00008119-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnAUSMDU00008119-1
material entity;ICEKpnNU-CRE047-1 AM;the accessory module of ICE ICEKpnNU-CRE047-1
material entity;ICEKpnNU-CRE047-1 RM;the regulation module of ICE ICEKpnNU-CRE047-1
material entity;ICEKpnNU-CRE047-1 CM;the conjugation module of ICE ICEKpnNU-CRE047-1
material entity;ICEKpnNU-CRE047-1 IEM;the integration and excision module of ICE ICEKpnNU-CRE047-1
material entity;ICEKpnWCHKP2080-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnWCHKP2080-1
material entity;ICEKpnWCHKP2080-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnWCHKP2080-1
material entity;ICEVchMoz6 AM;the accessory module of ICE ICEVchMoz6.
material entity;ICEVchMoz6 RM;the regulation module of ICE ICEVchMoz6.
material entity;ICEVchMoz6 CM;the conjugation module of ICE ICEVchMoz6.
material entity;ICEKpnR1701-2 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnR1701-2
material entity;ICEKpnR1701-2 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnR1701-2
material entity;pSAM2 RM;the regulation module of ICE pSAM2.
material entity;pSAM2 AM;the accessory module of ICE pSAM2.
material entity;pSAM2 IEM;the integration and excision module of ICE pSAM2.
material entity;pSAM2 CM;the conjugation module of ICE pSAM2.
material entity;ICEVchMoz6 IEM;the integration and excision module of ICE ICEVchMoz6.
material entity;ICESau4865 AM;the accessory module of ICE ICESau4865.
material entity;ICEKpnMNCRE78-1 AM;the accessory module of ICE ICEKpnMNCRE78-1
material entity;CTn9343 AM;the accessory module of ICE CTn9343.
material entity;CTn9343 RM;the regulation module of ICE CTn9343.
material entity;ICESau4865 IEM;the integration and excision module of ICE ICESau4865.
material entity;CTn9343 CM;the conjugation module of ICE CTn9343.
material entity;CTn9343 IEM;the integration and excision module of ICE CTn9343.
material entity;ICESau4865 RM;the regulation module of ICE ICESau4865.
material entity;ICESau4865 CM;the conjugation module of ICE ICESau4865.
material entity;ICEKpnC1398-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnC1398-1
material entity;ICEKpnC1398-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnC1398-1
material entity;ICESp2906 IEM;the integration and excision module of ICE ICESp2906.
material entity;ICEKpnMNCRE78-1 CM;the conjugation module of ICE ICEKpnMNCRE78-1
material entity;ICESp2906 CM;the conjugation module of ICE ICESp2906.
material entity;ICEKpnMNCRE78-1 RM;the regulation module of ICE ICEKpnMNCRE78-1
material entity;ICEKpnMNCRE78-1 IEM;the integration and excision module of ICE ICEKpnMNCRE78-1
material entity;ICESp2906 RM;the regulation module of ICE ICESp2906.
material entity;ICESp2906 AM;the accessory module of ICE ICESp2906.
material entity;ICEKpnNU-CRE047-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnNU-CRE047-1
material entity;ICEKpnCRKP-I-1 AM;the accessory module of ICE ICEKpnCRKP-I-1
material entity;ICEKpnCRKP-I-1 CM;the conjugation module of ICE ICEKpnCRKP-I-1
material entity;ICEKpnCRKP-I-1 RM;the regulation module of ICE ICEKpnCRKP-I-1
material entity;ICEKpnCRKP-I-1 IEM;the integration and excision module of ICE ICEKpnCRKP-I-1
material entity;ICEKpn160111-1 AM;the accessory module of ICE ICEKpn160111-1
material entity;ICEKpn160111-1 RM;the regulation module of ICE ICEKpn160111-1
material entity;ICEKpn160111-1 CM;the conjugation module of ICE ICEKpn160111-1
material entity;ICEKpn160111-1 IEM;the integration and excision module of ICE ICEKpn160111-1
material entity;ICEKpnNKU Kleb8A7-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnNKU Kleb8A7-1
material entity;ICEKpnNKU Kleb8A7-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnNKU Kleb8A7-1
material entity;ICEKpnNU-CRE047-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnNU-CRE047-1
material entity;ICEKpnF1-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnF1-1
material entity;ICEKpnKUH-KPNHVF1-2 IEM;the integration and excision module of ICE ICEKpnKUH-KPNHVF1-2
object;integrase;An enzyme that mediates an exchange reaction between two DNA templates, resulting in integration of DNA from one of the templates into the other.
material entity;ICEKpnKUH-KPNHVF1-2 RM;the regulation module of ICE ICEKpnKUH-KPNHVF1-2
material entity;ICEKpnF1-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnF1-1
material entity;ICEKpnKUH-KPNHVF1-2 CM;the conjugation module of ICE ICEKpnKUH-KPNHVF1-2
material entity;ICEKpnKUH-KPNHVF1-2 AM;the accessory module of ICE ICEKpnKUH-KPNHVF1-2
material entity;ICEKpnL39 2-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnL39 2-1
material entity;ICEKpnL39 2-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnL39 2-1
material entity;ICEKpnAR 0152-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnAR 0152-1
material entity;ICEKpnKp Goe 822917-2 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnKp Goe 822917-2
material entity;ICEKpnKp Goe 33208-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnKp Goe 33208-1
material entity;ICEKpnAR 0152-1 IEM for excision;The set of gene and non-gene sequence responsible for the DNA excision process in the integration and excision module of ICE ICEKpnAR 0152-1
material entity;ICEKpnKp Goe 822917-2 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnKp Goe 822917-2
material entity;ICEKpnKp Goe 33208-1 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnKp Goe 33208-1
material entity;ICE-KKS;
material entity;Tn4371;
material entity;ICE accessory module;Accessory module component refers to genes such as virulence factor (VF) genes and acquired antibiotic resistance genes (ARG) that often exist inside ICEs as the cargo genes and can confer the hosts with selective advantages, which make ICEs a vital role in the process of bacterial adaptation and evolution.
material entity;ICEKpnTK421-2 IEM;the integration and excision module of ICE ICEKpnTK421-2
material entity;ICEKpnTK421-2 AM;the accessory module of ICE ICEKpnTK421-2
material entity;ICEKpnTK421-2 RM;the regulation module of ICE ICEKpnTK421-2
material entity;ICEKpnTK421-2 CM;the conjugation module of ICE ICEKpnTK421-2
material entity;CTnDOT IEM;the integration and excision module of ICE CTnDOT.
material entity;ICEKpnJS187-2 IEM for integration;The set of gene and non-gene sequence responsible for the DNA integration process in the integration and excision module of ICE ICEKpnJS187-2
